sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 04:39:17 -0600,2022-02-26 04:50:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 04:39:45 -0600,2022-02-26 04:51:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 04:57:17 -0600,2022-02-26 05:03:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 04:57:45 -0600,2022-02-26 05:04:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 05:04:47 -0600,2022-02-26 05:05:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 05:05:15 -0600,2022-02-26 05:06:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 05:08:47 -0600,2022-02-26 05:22:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 05:09:15 -0600,2022-02-26 05:22:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 05:22:47 -0600,2022-02-26 05:49:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 05:23:15 -0600,2022-02-26 05:50:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 05:50:17 -0600,2022-02-26 05:57:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 05:50:45 -0600,2022-02-26 05:57:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 05:58:17 -0600,2022-02-26 07:16:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 05:58:45 -0600,2022-02-26 07:16:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 07:16:47 -0600,2022-02-26 07:18:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 07:17:15 -0600,2022-02-26 07:19:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 07:26:47 -0600,2022-02-26 07:38:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 07:27:15 -0600,2022-02-26 07:39:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 07:39:17 -0600,2022-02-26 07:39:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 07:41:17 -0600,2022-02-26 08:03:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 07:41:45 -0600,2022-02-26 08:03:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 08:03:47 -0600,2022-02-26 08:06:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 08:04:15 -0600,2022-02-26 08:12:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 08:24:15 -0600,2022-02-26 08:25:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 08:26:15 -0600,2022-02-26 08:28:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 08:28:45 -0600,2022-02-26 08:29:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 08:30:15 -0600,2022-02-26 08:30:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 08:34:15 -0600,2022-02-26 09:01:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-25 22:54:45 -0600,2022-02-26 09:07:45 -0600,HKCategoryValueSleepAnalysisInBed
"Oura","6181",,"SleepAnalysis",,2022-02-28 07:40:27 -0600,2022-02-27 00:00:55 -0600,2022-02-27 00:01:25 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
